country,year,population,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
High-income countries,1833,256391033.0,0.0,0.0,83.242,1.156,1.408,,,,,,,0.284,0.222,,83.242,0.284,,,,0.0,2471.262,,2471.262,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,99.992,,99.992,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1834,258381101.0,0.0,0.0,88.763,5.521,6.632,,,,,,,0.3,0.234,,88.763,0.3,,,,0.0,2560.025,,2560.025,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1835,260398534.0,0.0,0.0,97.4,8.636,9.73,,,,,,,0.327,0.246,,97.4,0.327,,,,0.0,2657.424,,2657.424,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1836,262436622.0,0.0,0.0,106.894,9.495,9.748,,,,,,,0.356,0.267,,106.894,0.356,,,,0.0,2764.319,,2764.319,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1837,264501884.0,0.0,0.0,106.199,-0.695,-0.65,,,,,,,0.351,0.263,,106.199,0.351,,,,0.0,2870.518,,2870.518,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1838,266594846.0,0.0,0.0,105.845,-0.354,-0.333,,,,,,,0.347,0.257,,105.845,0.347,,,,0.0,2976.364,,2976.364,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1839,268622611.0,0.0,0.0,109.653,3.808,3.597,,,,,,,0.356,0.265,,109.653,0.356,,,,0.0,3086.017,,3086.017,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1840,270595006.0,0.0,0.0,118.809,9.155,8.35,,,,,,,0.383,0.271,,118.809,0.383,,,,0.0,3204.825,,3204.825,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1841,272512061.0,0.0,0.0,122.166,3.357,2.826,,,,,,,0.391,0.284,,122.166,0.391,,,,0.0,3326.99,,3326.99,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1842,274366830.0,0.0,0.0,129.389,7.223,5.913,,,,,,,0.412,0.302,,129.389,0.412,,,,0.0,3456.379,,3456.379,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1843,276160308.0,0.0,0.0,132.369,2.981,2.304,,,,,,,0.418,0.302,,132.369,0.418,,,,0.0,3588.749,,3588.749,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1844,277986220.0,0.0,0.0,141.966,9.597,7.25,,,,,,,0.445,0.309,,141.966,0.445,,,,0.0,3730.715,,3730.715,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1845,279845998.0,0.0,0.0,155.073,13.107,9.232,,,,,,,0.483,0.331,,155.073,0.483,,,,0.0,3885.789,,3885.789,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1846,281740371.0,0.0,0.0,157.702,2.628,1.695,,,,,,,0.488,0.299,,157.702,0.488,,,,0.0,4043.49,,4043.49,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1847,283670070.0,0.0,0.0,170.797,13.095,8.304,,,,,,,0.525,0.348,,170.797,0.525,,,,0.0,4214.287,,4214.287,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1848,285635872.0,0.0,0.0,173.643,2.847,1.667,,,,,,,0.53,0.348,,173.643,0.53,,,,0.0,4387.931,,4387.931,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1849,287671886.0,0.0,0.0,185.048,11.405,6.568,,,,,,,0.56,0.365,,185.048,0.56,,,,0.0,4572.979,,4572.979,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,100.0,,100.0,,99.999,,99.999,,,,,,,,,,,,,,,,,,,
High-income countries,1850,289779422.0,0.0,0.0,196.807,11.758,6.354,1908.1,,,5.733,3.239,,0.591,0.334,,196.807,0.591,,,,0.0,4769.785,1908.1,4769.785,0.0,0.0,1867.826,0.0,,,0.0,0.0,0.0,0.0,1.557,7.824,1867.826,5.612,495.102,1.709,82.222,0.284,0.0,0.0,,,,,99.979,67.294,99.979,,99.999,67.294,99.999,,,70.788,,,,,70.788,,,,,,,,2267.207,451.057,,
High-income countries,1851,291931822.0,0.0,0.0,198.779,1.972,1.002,1406.174,-501.926,-26.305,4.195,2.69,,0.593,0.38,,198.779,0.593,,,,0.0,4968.563,3314.274,4968.563,0.0,0.0,3888.327,0.0,,,0.0,0.0,0.0,0.0,1.556,8.22,2020.502,6.027,498.733,1.708,83.645,0.287,0.0,0.0,,,,,100.0,46.585,100.0,,99.999,56.616,99.999,,,71.237,,,,,71.656,,,58.854,0.0,0.001,0.001,0.0,2399.591,454.159,,
High-income countries,1852,294157953.0,0.0,0.0,207.595,8.817,4.435,1470.556,64.382,4.579,4.353,2.7,,0.615,0.381,,207.595,0.615,,,,0.0,5176.159,4784.831,5176.159,0.0,0.0,5958.503,0.0,,,0.0,0.0,0.0,0.0,1.584,8.323,2070.176,6.128,504.28,1.714,85.039,0.289,0.0,0.0,,,,,100.0,47.978,100.0,,99.999,53.647,99.999,,,71.653,,,,,72.447,,,59.097,0.0,0.002,0.002,0.0,2448.36,466.019,,
High-income countries,1853,296459382.0,0.0,0.0,217.237,9.642,4.645,1464.724,-5.832,-0.397,4.302,2.633,,0.638,0.39,,217.237,0.638,,,,0.0,5393.396,6249.554,5393.396,0.0,0.0,8019.28,0.0,,,0.0,0.0,0.0,0.0,1.618,8.241,2060.776,6.052,510.676,1.723,86.385,0.291,0.0,0.0,,,,,100.0,46.904,100.0,,99.999,51.898,99.999,,,71.464,,,,,70.924,,,58.863,0.001,0.002,0.003,0.0,2443.26,479.547,,
High-income countries,1854,298804455.0,0.0,0.0,255.039,37.802,17.401,1526.494,61.77,4.217,4.448,2.656,,0.743,0.444,,255.039,0.743,,,,0.0,5648.434,7776.048,5648.434,0.0,0.0,10141.117,0.0,,,0.0,0.0,0.0,0.0,1.761,8.516,2121.838,6.182,522.06,1.747,87.666,0.293,0.0,0.0,,,,,100.0,48.156,100.0,,99.999,51.119,99.999,,,71.738,,,,,72.794,,,59.201,0.001,0.003,0.005,0.0,2544.546,526.215,,
High-income countries,1855,301194446.0,0.0,0.0,260.135,5.097,1.998,2181.241,654.747,42.892,6.304,3.763,,0.752,0.449,,260.099,0.752,,,,0.0,5908.57,9957.289,5908.533,0.0,0.0,12206.18,0.037,,,0.0,0.0,0.0,0.0,1.773,8.27,2065.061,5.969,527.386,1.751,88.862,0.295,0.037,0.0,,,,,99.952,69.493,99.952,,99.997,54.262,99.997,,,71.739,100.0,,,,71.74,100.0,,59.232,0.001,0.004,0.006,0.0,2490.866,534.109,,
High-income countries,1856,303630652.0,0.0,0.0,277.549,17.413,6.694,1572.108,-609.133,-27.926,4.507,2.62,,0.796,0.462,,277.509,0.796,,,,0.0,6186.119,11529.397,6186.042,0.0,0.0,14369.762,0.077,,,0.0,0.0,0.0,0.0,1.833,8.598,2163.583,6.203,534.943,1.762,89.956,0.296,0.04,0.0,,,,,99.75,48.415,99.75,,99.986,53.383,99.986,,,71.908,100.0,,,,72.875,100.0,,59.455,0.002,0.005,0.007,0.0,2610.723,556.54,,
High-income countries,1857,306114450.0,0.0,0.0,280.423,2.874,1.035,1612.574,40.466,2.574,4.585,2.624,,0.797,0.456,,280.372,0.797,,,,0.0,6466.542,13141.971,6466.413,0.0,0.0,16501.771,0.128,,,0.0,0.0,0.0,0.0,1.835,8.443,2132.009,6.062,539.712,1.763,90.93,0.297,0.051,0.0,,,,,99.73,49.89,99.73,,99.975,52.928,99.975,,,71.951,100.0,,,,72.245,100.0,,59.553,0.002,0.006,0.008,0.0,2584.422,561.629,,
High-income countries,1858,308647290.0,0.0,0.0,284.223,3.8,1.355,2347.959,735.385,45.603,6.621,3.765,,0.802,0.456,,284.161,0.801,,,,0.0,6750.764,15489.931,6750.574,0.0,0.0,18679.098,0.191,,,0.0,0.0,0.0,0.0,1.838,8.543,2177.327,6.14,544.179,1.763,91.765,0.297,0.062,0.0,,,,,99.536,72.015,99.536,,99.956,55.143,99.956,,,72.093,100.0,,,,73.192,100.0,,59.723,0.002,0.007,0.009,0.0,2636.776,567.325,,
High-income countries,1859,311198227.0,0.0,0.0,300.98,16.757,5.896,2397.142,49.183,2.095,6.704,3.789,,0.842,0.476,,300.925,0.842,,,,0.0,7051.744,17887.072,7051.499,0.0,0.0,20887.316,0.245,,,0.0,0.0,0.0,0.0,1.894,8.65,2208.218,6.176,552.134,1.774,92.443,0.297,0.055,0.0,,,,,99.474,71.744,99.474,,99.935,56.908,99.935,,,72.154,100.0,,,,72.67,100.0,,59.874,0.002,0.008,0.011,0.0,2691.945,589.447,,
High-income countries,1860,313764719.0,0.0,0.0,330.564,29.584,9.829,2304.596,-92.546,-3.861,6.39,3.382,,0.917,0.485,,330.303,0.916,,,,0.0,7382.308,20191.668,7381.801,0.0,0.0,22909.363,0.507,,,0.0,0.0,0.0,0.0,1.996,8.331,2022.048,5.606,561.855,1.791,92.945,0.296,0.261,0.001,,,,,99.478,74.028,99.481,,99.915,58.451,99.915,,,72.203,97.606,,,,72.713,95.457,,60.135,0.003,0.009,0.012,0.0,2614.076,626.141,,
High-income countries,1861,316335146.0,0.0,0.0,347.375,16.811,5.085,2340.684,36.088,1.566,6.439,3.55,,0.956,0.527,,346.447,0.953,,,,0.0,7729.683,22532.352,7728.249,0.0,0.0,24953.477,1.434,,,0.0,0.0,0.0,0.0,2.044,8.483,2044.113,5.623,568.099,1.796,93.338,0.295,0.928,0.003,,,,,99.48,75.105,99.482,,99.895,59.829,99.895,,,72.336,98.249,,,,73.865,98.603,,60.49,0.003,0.01,0.013,0.0,2683.584,646.691,,
High-income countries,1862,318915105.0,0.0,0.0,354.036,6.661,1.918,2322.602,-18.082,-0.773,6.338,3.453,,0.966,0.526,,352.65,0.962,,,,0.0,8083.719,24854.953,8080.898,0.0,0.0,26971.445,2.82,,,0.0,0.0,0.0,0.0,2.054,8.42,2017.968,5.506,572.458,1.795,93.702,0.294,1.386,0.004,,,,,99.451,75.009,99.452,,99.876,60.982,99.876,,,72.432,98.655,,,,73.636,99.08,,60.807,0.003,0.011,0.014,0.0,2685.211,655.204,,
High-income countries,1863,321501656.0,0.0,0.0,377.656,23.621,6.672,2325.107,2.506,0.108,6.293,3.254,,1.022,0.529,,376.382,1.019,,,,0.0,8461.375,27180.061,8457.281,0.0,0.0,28967.311,4.094,,,0.0,0.0,0.0,0.0,2.127,8.426,1995.867,5.402,579.928,1.804,94.046,0.293,1.274,0.003,,,,,99.505,75.328,99.508,,99.859,61.992,99.86,,,72.52,98.618,,,,73.727,98.536,,61.123,0.004,0.011,0.015,0.001,2709.088,683.783,,
High-income countries,1864,324123890.0,0.0,0.0,407.321,29.664,7.855,2313.458,-11.65,-0.501,6.21,3.156,,1.093,0.556,,406.236,1.091,,,,0.0,8868.696,29493.518,8863.517,0.0,0.0,30923.559,5.18,,,0.0,0.0,0.0,0.0,2.22,8.394,1956.247,5.251,588.39,1.815,94.376,0.291,1.085,0.003,,,,,99.462,76.397,99.466,,99.841,62.923,99.842,,,72.654,98.438,,,,74.703,97.764,,61.473,0.004,0.012,0.017,0.001,2720.731,719.397,,
High-income countries,1865,326782507.0,0.0,0.0,432.395,25.074,6.156,2288.793,-24.665,-1.066,6.094,3.097,,1.151,0.585,,431.102,1.148,,,,0.0,9301.09,31782.312,9294.618,0.0,0.0,32831.0,6.473,,,0.0,0.0,0.0,0.0,2.294,8.31,1907.442,5.078,596.023,1.824,94.699,0.29,1.293,0.003,,,,,99.435,76.134,99.44,,99.822,63.719,99.823,,,72.741,98.344,,,,74.178,97.966,,61.786,0.004,0.013,0.018,0.001,2715.408,749.591,,
High-income countries,1866,329478219.0,0.0,0.0,445.564,13.169,3.046,2360.188,71.395,3.119,6.232,3.16,,1.177,0.597,,443.652,1.171,,,,0.0,9746.655,34142.5,9738.271,0.0,0.0,34795.164,8.384,,,0.0,0.0,0.0,0.0,2.332,8.506,1964.161,5.186,604.022,1.833,95.023,0.288,1.912,0.005,,,,,99.22,77.201,99.226,,99.794,64.498,99.795,,,72.881,98.252,,,,75.309,97.942,,62.144,0.004,0.014,0.019,0.001,2802.629,768.247,,
High-income countries,1867,332211757.0,0.0,0.0,477.997,32.433,7.279,2361.338,1.151,0.049,6.184,3.139,,1.252,0.635,,476.067,1.247,,,,0.0,10224.652,36503.84,10214.338,0.0,0.0,36718.719,10.314,,,0.0,0.0,0.0,0.0,2.42,8.463,1923.556,5.037,609.929,1.836,95.356,0.287,1.93,0.005,,,,,99.414,77.395,99.423,,99.776,65.2,99.778,,,72.981,98.059,,,,74.84,97.233,,62.472,0.005,0.015,0.021,0.001,2811.553,804.075,,
High-income countries,1868,334983899.0,0.0,0.0,491.579,13.582,2.841,2373.804,12.465,0.528,6.164,3.033,,1.277,0.628,,489.371,1.271,,,,0.0,10716.23,38877.645,10703.708,0.0,0.0,38623.98,12.522,,,0.0,0.0,0.0,0.0,2.448,8.427,1905.266,4.948,614.666,1.835,95.703,0.286,2.208,0.006,,,,,99.411,78.262,99.424,,99.759,65.872,99.762,,,73.081,97.776,,,,75.05,96.476,,62.793,0.005,0.016,0.022,0.001,2822.765,819.884,,
High-income countries,1869,337833978.0,0.0,0.0,521.548,29.969,6.097,2417.2,43.396,1.828,6.224,3.007,,1.343,0.649,,519.02,1.336,,,,0.0,11237.779,41294.84,11222.729,0.0,0.0,40544.062,15.051,,,0.0,0.0,0.0,0.0,2.532,8.54,1920.079,4.944,622.601,1.843,96.074,0.284,2.528,0.007,,,,,99.393,77.733,99.407,,99.742,66.465,99.745,,,73.137,97.596,,,,74.281,96.715,,63.097,0.005,0.017,0.023,0.001,2885.228,855.281,,
High-income countries,1870,340763066.0,0.0,0.0,532.756,11.207,2.149,2851.737,434.537,17.977,7.278,2.955,,1.36,0.552,,529.71,1.352,,,,0.0,11770.535,44146.578,11752.438,0.0,0.0,42887.348,18.096,,,0.0,0.0,0.0,0.0,2.546,9.278,2343.284,5.98,626.194,1.838,96.473,0.283,3.045,0.008,,,,,99.372,84.589,99.385,,99.726,67.398,99.729,,,73.6,97.528,,,,82.651,97.194,,63.487,0.006,0.018,0.025,0.001,3161.634,867.577,,
High-income countries,1871,343779715.0,0.0,0.0,565.633,32.877,6.171,2889.138,37.401,1.312,7.311,3.411,,1.431,0.668,,562.434,1.423,,,,0.0,12336.168,47035.715,12314.873,0.0,0.0,45236.707,21.295,,,0.0,0.0,0.0,0.0,2.633,9.157,2349.362,5.945,634.723,1.846,97.816,0.285,3.199,0.008,,,,,99.273,84.372,99.283,,99.705,68.241,99.709,,,74.006,97.521,,,,82.303,97.481,,63.771,0.006,0.019,0.026,0.001,3148.019,905.082,,
High-income countries,1872,346875713.0,0.0,0.0,626.479,60.846,10.757,3196.862,307.724,10.651,8.017,3.642,,1.571,0.714,,622.87,1.562,,,,0.0,12962.646,50232.578,12937.742,0.0,0.0,47834.285,24.904,,,0.0,0.0,0.0,0.0,2.815,9.903,2597.573,6.514,648.933,1.871,100.762,0.29,3.608,0.009,,,,,99.29,86.789,99.3,,99.685,69.182,99.689,,,74.533,97.529,,,,85.096,97.573,,64.139,0.006,0.02,0.028,0.001,3435.087,976.427,,
High-income countries,1873,350053840.0,0.0,0.0,665.944,39.466,6.3,3217.09,20.228,0.633,7.995,3.584,,1.655,0.742,,660.432,1.641,,,,0.0,13628.591,53449.668,13598.174,0.0,0.0,50416.008,30.416,,,0.0,0.0,0.0,0.0,2.922,9.826,2581.727,6.416,659.49,1.884,104.939,0.3,5.513,0.014,,,,,99.325,88.123,99.343,,99.667,70.089,99.672,,,75.07,97.475,,,,86.629,97.233,,64.477,0.007,0.022,0.029,0.001,3439.791,1022.889,,
High-income countries,1874,353276538.0,0.0,0.0,623.873,-42.071,-6.318,3385.353,168.263,5.23,8.336,3.445,,1.536,0.635,,617.857,1.521,,,,0.0,14252.464,56835.02,14216.031,0.0,0.0,53208.77,36.432,,,0.0,0.0,0.0,0.0,2.766,10.148,2792.757,6.877,659.455,1.867,109.977,0.311,6.016,0.015,,,,,99.238,88.932,99.267,,99.648,70.985,99.654,,,75.649,97.29,,,,87.878,96.365,,64.792,0.007,0.023,0.031,0.001,3585.01,977.324,,
High-income countries,1875,356544584.0,0.0,0.0,675.989,52.116,8.354,3501.712,116.359,3.437,8.543,3.679,,1.649,0.71,,670.478,1.636,,,,0.0,14928.453,60336.73,14886.51,0.0,0.0,56069.773,41.944,,,0.0,0.0,0.0,0.0,2.91,10.377,2861.007,6.98,670.847,1.882,115.505,0.324,5.511,0.013,,,,,99.257,88.798,99.299,,99.63,71.821,99.638,,,76.183,96.907,,,,87.696,94.447,,65.085,0.008,0.024,0.033,0.001,3700.04,1037.432,,
High-income countries,1876,359858776.0,0.0,0.0,685.255,9.265,1.371,3514.444,12.732,0.364,8.495,3.712,,1.656,0.724,,679.199,1.642,,,,0.0,15613.708,63851.176,15565.709,0.0,0.0,58945.879,47.999,,,0.0,0.0,0.0,0.0,2.916,10.328,2876.105,6.952,676.802,1.881,121.15,0.337,6.055,0.015,,,,,99.228,88.436,99.291,,99.613,72.572,99.623,,,76.67,96.348,,,,87.596,92.649,,65.325,0.008,0.026,0.035,0.001,3716.583,1049.266,,
High-income countries,1877,363220366.0,0.0,0.0,698.448,13.194,1.925,3539.502,25.058,0.713,8.477,3.652,,1.673,0.721,,690.23,1.653,,,,0.0,16312.156,67390.68,16255.938,0.0,0.0,61833.129,56.217,,,0.0,0.0,0.0,0.0,2.934,10.285,2887.251,6.915,683.569,1.882,126.542,0.348,8.218,0.02,,,,,99.207,91.095,99.284,,99.595,73.355,99.609,,,77.23,95.865,,,,90.752,93.139,,65.59,0.008,0.027,0.036,0.001,3735.702,1065.81,,
High-income countries,1878,366630221.0,0.0,0.0,701.263,2.815,0.403,3609.245,69.743,1.97,8.563,3.652,,1.664,0.71,,691.974,1.642,,,,0.0,17013.42,70999.922,16947.912,0.0,0.0,64792.328,65.506,,,0.0,0.0,0.0,0.0,2.919,10.377,2959.201,7.021,688.504,1.878,131.309,0.358,9.289,0.022,,,,,98.818,90.535,98.909,,99.563,74.07,99.58,,,77.744,95.376,,,,90.304,92.518,,65.818,0.009,0.028,0.038,0.001,3804.61,1070.068,,
High-income countries,1879,370086103.0,0.0,0.0,751.545,50.283,7.17,3676.5,67.255,1.863,8.642,3.648,,1.766,0.746,,739.831,1.739,,,,0.0,17764.965,74676.422,17687.742,0.0,0.0,67754.664,77.221,,,0.0,0.0,0.0,0.0,3.047,10.43,2962.333,6.963,699.32,1.89,135.079,0.365,11.715,0.028,,,,,98.914,91.229,99.022,,99.535,74.762,99.556,,,78.229,94.935,,,,90.587,92.541,,66.031,0.009,0.03,0.04,0.001,3859.982,1127.556,,
High-income countries,1880,373588819.0,0.0,0.0,848.922,97.377,12.957,3736.826,60.326,1.641,8.699,3.488,,1.976,0.792,,834.668,1.943,,,,0.0,18613.887,78413.25,18522.41,0.0,0.0,70690.367,91.474,,,0.0,0.0,0.0,0.0,3.314,10.755,2935.705,6.834,716.057,1.917,137.483,0.368,14.254,0.033,,,,100.0,98.936,88.167,99.048,100.0,99.508,75.308,99.533,,,78.553,94.592,,,,86.847,92.776,,66.227,0.009,0.031,0.042,0.001,4018.023,1237.895,,
High-income countries,1881,377136789.0,0.0,0.0,878.363,29.441,3.468,3650.388,-86.437,-2.313,8.42,3.299,,2.026,0.794,,862.466,1.989,,,,0.0,19492.25,82063.641,19384.877,0.0,0.0,73499.344,107.371,,,0.0,0.0,0.0,0.0,3.376,10.475,2808.977,6.479,726.418,1.926,138.967,0.368,15.897,0.037,,,,100.0,98.919,85.588,99.052,100.0,99.481,75.712,99.512,,,78.72,94.23,,,,83.178,92.2,,66.334,0.01,0.032,0.044,0.001,3950.487,1273.391,,
High-income countries,1882,380733203.0,0.0,0.0,927.604,49.241,5.606,3799.327,148.939,4.08,8.681,3.311,,2.119,0.808,,910.064,2.079,,,,0.001,20419.852,85862.969,20294.941,0.0,0.165,76409.242,124.746,,,0.0,0.0,0.165,0.0,3.49,10.833,2909.9,6.649,737.061,1.936,140.257,0.368,17.375,0.04,,,,100.0,98.903,84.532,99.051,100.0,99.455,76.063,99.491,,100.0,78.833,93.875,,,100.0,81.816,91.742,,66.435,0.01,0.034,0.046,0.001,4124.555,1328.946,,
High-income countries,1883,384378937.0,0.0,0.0,985.846,58.242,6.279,3775.778,-23.55,-0.62,8.546,3.211,,2.231,0.839,,970.606,2.197,,,,0.001,21405.697,89638.742,21265.547,0.0,0.546,79222.281,139.604,,,0.0,0.0,0.381,0.001,3.629,10.698,2813.042,6.367,749.25,1.949,141.39,0.368,14.858,0.034,,,,100.0,98.83,84.348,98.978,100.0,99.426,76.379,99.467,,100.0,78.904,93.452,,,100.0,80.86,90.041,,66.517,0.011,0.035,0.047,0.002,4112.222,1395.029,,
High-income countries,1884,388078041.0,0.0,0.0,996.958,11.113,1.127,3895.648,119.871,3.175,8.733,3.275,,2.235,0.838,,979.664,2.196,,,,0.001,22402.656,93534.391,22245.213,0.0,1.718,82159.023,155.726,,,0.0,0.0,1.172,0.003,3.624,10.989,2936.734,6.583,753.976,1.943,142.406,0.367,16.122,0.036,,,,100.0,98.765,83.928,98.962,100.0,99.396,76.666,99.445,,100.0,78.972,92.855,,,100.0,80.852,87.993,,66.602,0.011,0.037,0.049,0.002,4264.772,1406.505,,
High-income countries,1885,391831465.0,0.0,0.0,1004.252,7.294,0.732,3912.287,16.638,0.427,8.687,3.099,,2.23,0.796,,984.068,2.185,,,,0.002,23406.91,97446.672,23229.277,0.0,5.434,85094.852,172.194,,,0.0,0.0,3.715,0.008,3.609,10.935,2935.827,6.519,758.487,1.936,143.344,0.366,16.468,0.037,,,,100.0,98.732,84.164,98.954,100.0,99.367,76.942,99.424,,100.0,79.035,92.247,,,100.0,80.849,86.865,,66.676,0.011,0.038,0.051,0.002,4284.773,1413.939,,
High-income countries,1886,395642732.0,0.0,0.0,1019.242,14.99,1.493,3814.888,-97.399,-2.49,8.389,2.957,,2.241,0.79,,992.464,2.182,,,,0.002,24426.15,101261.562,24221.742,0.0,13.11,87923.5,191.296,,,0.0,0.0,7.676,0.017,3.615,10.628,2828.649,6.22,764.278,1.932,144.244,0.365,19.102,0.042,,,,100.0,98.705,83.332,98.938,100.0,99.34,77.165,99.404,,100.0,79.059,91.753,,,100.0,79.785,87.529,,66.711,0.012,0.04,0.053,0.002,4204.851,1430.344,,
High-income countries,1887,399512885.0,0.001,0.0,1068.817,49.575,4.864,3932.932,118.044,3.094,8.565,2.95,,2.328,0.802,,1036.708,2.258,,,,0.003,25494.969,105194.492,25258.451,0.0,24.897,90824.289,211.617,,,0.0,0.0,11.787,0.026,3.721,10.869,2900.785,6.318,775.462,1.941,145.146,0.363,20.322,0.044,,,,100.0,98.624,82.362,98.879,100.0,99.309,77.347,99.383,,100.0,79.044,91.226,,,100.0,78.581,86.543,,66.736,0.012,0.041,0.055,0.002,4342.45,1486.728,,
High-income countries,1888,403443008.0,0.001,0.0,1184.714,115.897,10.843,3989.185,56.253,1.43,8.604,2.953,,2.555,0.877,,1146.808,2.473,,,,0.003,26679.684,109183.68,26405.26,0.0,41.671,93651.68,232.749,,,0.0,0.0,16.774,0.036,4.006,10.916,2827.395,6.098,793.309,1.966,146.087,0.362,21.132,0.046,,,,100.0,98.66,83.679,98.91,100.0,99.28,77.561,99.362,,100.0,79.051,90.722,,,100.0,79.278,85.97,,66.787,0.013,0.043,0.057,0.002,4404.167,1616.101,,
High-income countries,1889,407397807.0,0.001,0.0,1182.998,-1.716,-0.145,4017.393,28.208,0.707,8.581,2.868,,2.527,0.845,,1146.086,2.448,,,,0.004,27862.68,113201.078,27551.344,0.0,53.897,96523.43,257.434,,,0.0,0.0,12.227,0.026,3.964,10.928,2871.75,6.134,798.167,1.959,147.108,0.361,24.685,0.053,,,,100.0,98.459,82.337,98.725,100.0,99.245,77.721,99.335,,100.0,79.022,90.341,,,100.0,78.086,86.899,,66.808,0.013,0.045,0.06,0.002,4451.922,1614.882,,
